CODNUM,NUMCOM,TIPUS,CODVIA,NOMVIA,LAT,LNG
27703,13,,1388,c. de Covadonga,41.55343767,2.11403182
15855,104,,1469,c. de Caresmar,41.54295288,2.09614071
27896,195,,467,c. de Vilarrúbias,41.55413367,2.11332964
27912,207,,1510,ctra. de Caldes,41.55534632,2.11590978
27936,11,,553,parc del Taulí,41.55691013,2.11288269
27940,5,,929,camí del Molí d'en Torrella,41.55548842,2.11564578
27942,1,,929,camí del Molí d'en Torrella,41.55544409,2.11574225
27946,76,,1638,c. d' Antoni Maura,41.52379915,2.11802329
27947,78,,1638,c. d' Antoni Maura,41.523731,2.11806387
27954,70,,1638,c. d' Antoni Maura,41.52396979,2.1179216
27957,66,,1478,c. de Can Viloca,41.52743577,2.12322381
27964,69,,1416,c. del Comte Ramon Berenguer,41.52639889,2.12381654
27967,39,,1004,c. de Manuel Folguera,41.52652055,2.12364255
27971,31,,1004,c. de Manuel Folguera,41.5266745,2.12349327
27987,32,,1311,c. de l' Església Romànica,41.52739774,2.12104736
27988,30,,1311,c. de l' Església Romànica,41.52740054,2.12091738
27990,42,,1153,c. de la Independència,41.52762734,2.12182902
27991,44,,1153,c. de la Independència,41.52741798,2.12206706
27995,81,,666,c. de la Saboneria,41.52694648,2.12196927
28003,599,,1587,ctra. de Barcelona,41.52744543,2.1187262
28014,132,,652,c. de Salvany,41.5372472,2.11775937
27985,79,,1412,c. de Concepción Arenal,41.52701893,2.11975608
28018,134,,652,c. de Salvany,41.53725998,2.11780618
28025,78,,569,c. de Sol i Padrís,41.53735181,2.11843119
28038,71,,1508,c. de Calvet d'Estrella,41.53659915,2.11801149
28041,63,,1508,c. de Calvet d'Estrella,41.53654352,2.11780932
28047,92,,1508,c. de Calvet d'Estrella,41.53649139,2.11808294
28048,94,,1508,c. de Calvet d'Estrella,41.536507,2.11813939
28060,96,,569,c. de Sol i Padrís,41.536383,2.11890182
28070,193,,1511,c. dels Calders,41.53575788,2.11808801
28102,73,,647,c. de Samuntada,41.53516767,2.11916856
28136,66,,569,c. de Sol i Padrís,41.53794012,2.11814401
28142,137,,652,c. de Salvany,41.53746181,2.11808112
28145,11,,1467,ptge. de Carles V,41.5377623,2.1178736
28147,7,,1467,ptge. de Carles V,41.53791192,2.11780119
28173,2,,529,av. de Toronto,41.54036079,2.12205039
28183,13,,1333,av. d' Egara,41.53984789,2.12198037
28192,6,,519,c. de Tulancingo,41.54001208,2.12260005
28197,17,,960,c. de Medellín,41.53974302,2.12318808
28202,5,,960,c. de Medellín,41.53979529,2.12255581
28203,3,,960,c. de Medellín,41.53980491,2.12243163
28205,2,,960,c. de Medellín,41.53974747,2.12229276
28208,8,,960,c. de Medellín,41.53972488,2.12257968
28210,12,,960,c. de Medellín,41.53971013,2.12276719
28234,26,,1200,pg. de Gaudí,41.54051968,2.12054367
28237,32,,1200,pg. de Gaudí,41.54061125,2.12087467
28275,2,,540,c. de Tilburg,41.54029884,2.12086022
28287,1,,1530,c. de Bradford,41.53993501,2.12054414
28289,5,,1530,c. de Bradford,41.53997259,2.12078021
28292,11,,1530,c. de Bradford,41.53995842,2.12109438
28299,14,,1554,c. de Biella,41.5401223,2.12021694
28300,5,,1525,c. de Prato,41.53990577,2.12030991
28308,14,,1200,pg. de Gaudí,41.5403037,2.11976462
28311,2,,1579,pg. de Béjar,41.54036265,2.12015398
28314,15,,1554,c. de Biella,41.54012793,2.11998558
28326,6,,1525,c. de Prato,41.53992412,2.11988317
28340,5,,479,c. de Verviers,41.53976942,2.11954045
28342,2,,1530,c. de Bradford,41.53985043,2.12062152
28348,15,,1439,c. de Ciutat del Cap,41.53820471,2.1209599
28349,13,,1439,c. de Ciutat del Cap,41.53826575,2.1210524
15860,130,,1146,c. de Jacquard,41.54244142,2.09551565
15861,91,,1444,c. de Cèsar Torras,41.54268146,2.09526858
15870,12,,1506,pl. de Cambó,41.54267245,2.0945139
15873,1,,943,c. de Mèxic,41.54401893,2.09369037
15884,5,,1382,c. de Cuba,41.54507046,2.09367105
15888,12,,1494,pg. de Can Feu,41.54475902,2.09400819
15903,82,,1469,c. de Caresmar,41.54364475,2.09580768
15909,87,,909,c. de Moratín,41.5466551,2.09561342
15919,55,,1114,c. de Joaquín Costa,41.54673051,2.09646789
15925,183,,767,rda. de Ponent,41.54932152,2.09831703
15926,181,,767,rda. de Ponent,41.54919347,2.09835715
15933,16,,1456,pl. de Catalunya,41.54953272,2.09807173
15935,26,,506,c. de Valentí Almirall,41.54841672,2.09775968
15948,31,,506,c. de Valentí Almirall,41.54819522,2.09771787
15949,29,,506,c. de Valentí Almirall,41.54820973,2.09780167
15962,12,,933,c. del Mirador,41.54941922,2.09588889
15963,76,,506,c. de Valentí Almirall,41.54839179,2.09581666
15978,82,,727,av. de Rafael Casanova,41.54908121,2.09506858
15994,116,,727,av. de Rafael Casanova,41.55007025,2.0952411
16000,104,,727,av. de Rafael Casanova,41.54974558,2.09518643
16002,100,,727,av. de Rafael Casanova,41.54964288,2.09516914
16328,114,,1013,c. Major,41.5566012,2.09877381
16020,181,,1207,c. de Garcilaso,41.54857015,2.09942663
16024,128,,1316,c. de l' Escola Pia,41.54791154,2.09958815
16030,136,,767,rda. de Ponent,41.54800943,2.09907583
16047,115,,498,c. del Vallès,41.54924975,2.09956704
16070,102,,1096,c. de Josep Renom,41.54939204,2.09882764
16071,153,,452,rda. de Zamenhof,41.55025923,2.09946984
28360,34,,1333,av. d' Egara,41.538239,2.1212256
28362,38,,1333,av. d' Egara,41.53810074,2.12103873
28363,40,,1333,av. d' Egara,41.53802375,2.12088083
28370,9,,957,c. de Melbourne,41.53838163,2.12086032
28376,4,,1439,c. de Ciutat del Cap,41.53862834,2.12117812
28377,6,,1439,c. de Ciutat del Cap,41.53849645,2.12114955
28384,6,,1522,c. de Buenos Aires,41.53891582,2.12078851
28385,8,,1522,c. de Buenos Aires,41.53889567,2.12088064
28386,4,,957,c. de Melbourne,41.53868214,2.12085949
28413,62,,1333,av. d' Egara,41.53801656,2.11948474
28427,2,,1565,c. de Bergen,41.53849393,2.11907377
28430,70,,1333,av. d' Egara,41.53828204,2.11909316
28452,5,,1565,c. de Bergen,41.538519,2.11931939
28454,17,,607,pg. de Sant Oleguer,41.53926716,2.11938478
28460,78,,1590,c. de Balmes,41.54039449,2.11880056
28466,7,,1200,pg. de Gaudí,41.53995636,2.11796519
28471,178,,1513,c. de Calassanç Duran,41.54100125,2.1191524
28479,196,,1513,c. de Calassanç Duran,41.5411309,2.11962608
28488,93,,1590,c. de Balmes,41.5404072,2.11901615
28491,204,,1513,c. de Calassanç Duran,41.54121001,2.1199182
28493,206,,1513,c. de Calassanç Duran,41.54122972,2.11999027
28498,224,,1513,c. de Calassanç Duran,41.54139125,2.12058125
28503,39,,1200,pg. de Gaudí,41.54073423,2.12080466
28505,35,,1200,pg. de Gaudí,41.54063054,2.12042373
28511,220,,1513,c. de Calassanç Duran,41.54134449,2.12041029
28533,40,,1590,c. de Balmes,41.54165419,2.11818492
16005,203,,1316,c. de l' Escola Pia,41.5478034,2.09956163
28571,377,,1388,c. de Covadonga,41.54557606,2.11779432
28539,217,,1513,c. de Calassanç Duran,41.54183784,2.12145362
28603,48,,1415,c. dels Comtes,41.54565041,2.11926894
28609,49,,921,c. dels Montcada,41.54504961,2.11973128
16077,18,,968,c. del Mas Ferriol,41.54703732,2.09377394
16078,17,,968,c. del Mas Ferriol,41.54697364,2.09376853
16081,14,,968,c. del Mas Ferriol,41.54684963,2.09375538
16087,6,,968,c. del Mas Ferriol,41.54649608,2.09372788
16106,20,,937,ptge. de Miquel Carreras,41.54767757,2.09410642
16108,18,,937,ptge. de Miquel Carreras,41.54755845,2.09410477
16112,14,,937,ptge. de Miquel Carreras,41.54727209,2.09410117
16121,33,,727,av. de Rafael Casanova,41.54786373,2.09451877
16135,29,,727,av. de Rafael Casanova,41.54770508,2.09449175
16150,1,,1199,c. de la Gavina,41.54978558,2.09559891
16151,2,,1268,c. dels Filadors,41.55163575,2.09916169
16161,14,,700,ptge. de la Riereta,41.55519063,2.09849419
16197,26,,1268,c. dels Filadors,41.55332814,2.0989365
16201,3,,1047,pl. de Lluís Casassas,41.55324052,2.09911768
16204,22,,1268,c. dels Filadors,41.55303851,2.09897468
16229,31,,839,av. dels Paraires,41.5544475,2.09377163
16234,41,,839,av. dels Paraires,41.55416854,2.09381043
16236,45,,839,av. dels Paraires,41.55405535,2.0938262
16240,53,,839,av. dels Paraires,41.55383377,2.09385655
16248,22,,839,av. dels Paraires,41.555078,2.09440024
16263,4,,534,ptge. de Togores,41.55921547,2.09903222
16266,35,,1234,c. de Francesc Layret,41.55916913,2.09917504
16273,16,,534,ptge. de Togores,41.55955985,2.09896668
16279,15,,534,ptge. de Togores,41.55961554,2.09882187
16282,9,,534,ptge. de Togores,41.55942143,2.09885844
16303,6,,1211,c. de Gambús,41.55727099,2.09859366
16305,10,,1211,c. de Gambús,41.55732775,2.09875041
16350,1,,688,ptge. de Rodoreda,41.55793946,2.09870147
16354,15,,1211,c. de Gambús,41.55744869,2.09872572
16355,13,,1211,c. de Gambús,41.55743575,2.09868982
16357,9,,1211,c. de Gambús,41.55740201,2.09859616
16361,1,,1211,c. de Gambús,41.55731057,2.09834216
16366,158,,1013,c. Major,41.55743828,2.09795664
16371,8,,1239,c. de Francesc Bellapart,41.55814502,2.09802657
28562,31,,1415,c. dels Comtes,41.54561348,2.1184307
16374,14,,1239,c. de Francesc Bellapart,41.55817677,2.09821452
16380,26,,1239,c. de Francesc Bellapart,41.55823249,2.09854474
16399,24,,1234,c. de Francesc Layret,41.55891121,2.09821738
16409,17,,1239,c. de Francesc Bellapart,41.55830376,2.09826452
16415,2,,1234,c. de Francesc Layret,41.55884092,2.09754423
16425,52,,1234,c. de Francesc Layret,41.55899065,2.09897768
16430,60,,1234,c. de Francesc Layret,41.55901657,2.09923211
16434,55,,1239,c. de Francesc Bellapart,41.55845982,2.09917652
16438,47,,1239,c. de Francesc Bellapart,41.55841447,2.09890675
16459,12,,1283,c. de Felip Pedrell,41.55785376,2.09899898
16464,20,,1283,c. de Felip Pedrell,41.55803448,2.09888707
16470,50,,700,ptge. de la Riereta,41.55602684,2.0980461
16475,59,,701,c. de Riera Villaret,41.55602951,2.09842757
16476,44,,700,ptge. de la Riereta,41.5559035,2.09811215
16482,34,,700,ptge. de la Riereta,41.55569455,2.09822452
16483,47,,701,c. de Riera Villaret,41.55579806,2.09864051
16486,30,,700,ptge. de la Riereta,41.55561533,2.09826688
16516,115,,1013,c. Major,41.55668421,2.09850343
16519,90,,701,c. de Riera Villaret,41.55668876,2.09799121
16523,66,,1233,av. de Francesc Macià,41.55608858,2.09781549
16533,69,,1283,c. de Felip Pedrell,41.55922152,2.0983821
16537,17,,1234,c. de Francesc Layret,41.55905524,2.09809732
16563,16,,1038,c. de Lluís Vives,41.55976631,2.09407005
16591,25,,1410,av. de la Concòrdia,41.55965525,2.09529873
16595,19,,1410,av. de la Concòrdia,41.55946807,2.09560992
16623,14,,1410,av. de la Concòrdia,41.55944376,2.09612954
16646,4,,1403,c. de Constantí,41.55723565,2.09533929
16650,27,,1703,c. de l' Abat Escarré,41.5571982,2.09596598
16652,23,,1703,c. de l' Abat Escarré,41.5568194,2.09601528
16654,5,,1403,c. de Constantí,41.55710794,2.09559537
28627,8,,861,rda. d' Orient,41.54462482,2.12082179
28630,65,,1470,c. dels Cardona,41.5445252,2.12079054
28634,17,,622,c. de Santiga,41.54435493,2.12068912
28637,15,,861,rda. d' Orient,41.54438025,2.12109306
28667,43,,622,c. de Santiga,41.54382853,2.12095405
28710,150,,580,c. dels Sentmenat,41.54296782,2.12170282
28691,141,,580,c. dels Sentmenat,41.54307666,2.12166353
22289,27,,1326,c. d' Empúries,41.56384351,2.1033159
22273,41,,683,c. de Roma,41.56359122,2.10288235
22238,21,,683,c. de Roma,41.56369398,2.10220994
22239,19,,683,c. de Roma,41.56368883,2.10214685
28701,55,,622,c. de Santiga,41.54329696,2.12121863
28702,53,,622,c. de Santiga,41.54336064,2.12118645
28706,144,,580,c. dels Sentmenat,41.54291122,2.12151265
28714,46,,861,rda. d' Orient,41.54293893,2.12190695
28730,28,,580,c. dels Sentmenat,41.54194634,2.11799523
28738,28,,1590,c. de Balmes,41.54209433,2.11796992
28739,21,,580,c. dels Sentmenat,41.54200123,2.11773904
28742,12,,1470,c. dels Cardona,41.54354981,2.11777229
28746,32,,1470,c. dels Cardona,41.54370698,2.11833057
28748,48,,1078,pl. Laietana,41.54319182,2.11877774
28752,15,,1215,c. de Galceran de Pinós,41.54289446,2.11817986
28773,36,,1415,c. dels Comtes,41.54553734,2.11864658
28782,142,,1540,c. de Bonavista,41.54513933,2.11895059
28810,56,,622,c. de Santiga,41.54454185,2.1204274
28819,49,,1470,c. dels Cardona,41.54432016,2.12005768
28820,175,,1540,c. de Bonavista,41.54431943,2.11953058
28827,159,,1540,c. de Bonavista,41.54468076,2.11934722
28867,26,,1078,pl. Laietana,41.54354963,2.11990684
28877,43,,1215,c. de Galceran de Pinós,41.54351347,2.12045349
28909,97,,580,c. dels Sentmenat,41.54270949,2.12032721
28912,201,,1540,c. de Bonavista,41.5429952,2.12017671
28913,199,,1540,c. de Bonavista,41.54303131,2.12015916
28916,106,,580,c. dels Sentmenat,41.54261293,2.1204326
28923,118,,580,c. dels Sentmenat,41.54269334,2.12072709
22228,85,,1020,c. del Maestrat,41.56409286,2.1021854
22232,77,,1020,c. del Maestrat,41.5639213,2.10226692
22256,53,,1260,c. Florit,41.56346336,2.10383282
22277,33,,683,c. de Roma,41.56363159,2.10271888
22286,66,,1020,c. del Maestrat,41.56395604,2.10242485
28684,40,,861,rda. d' Orient,41.54327265,2.12174284
22295,30,,1260,c. Florit,41.56265979,2.10348902
22340,35,,1037,c. de Llum de la Selva,41.56134025,2.10391997
22345,23,,1037,c. de Llum de la Selva,41.56140205,2.10354866
22348,15,,1037,c. de Llum de la Selva,41.56143156,2.10333371
22351,9,,1037,c. de Llum de la Selva,41.56145903,2.10315682
22355,65,,1485,bda. de Can Puiggener,41.56153476,2.10402823
22356,43,,1037,c. de Llum de la Selva,41.56130306,2.10415879
22359,39,,1073,c. de Las Navas,41.56120493,2.10301558
22374,32,,1037,c. de Llum de la Selva,41.56120212,2.10405816
22375,34,,1037,c. de Llum de la Selva,41.5611929,2.1041179
22384,33,,875,c. de Numància,41.56094316,2.10455195
22393,25,,1680,c. de l' Advocat Viladot,41.56062898,2.10445881
22396,15,,1680,c. de l' Advocat Viladot,41.56058132,2.1041754
22399,11,,1680,c. de l' Advocat Viladot,41.56056836,2.10409742
22409,67,,1073,c. de Las Navas,41.56070711,2.10348978
22411,61,,1073,c. de Las Navas,41.5607978,2.10340206
22426,54,,1073,c. de Las Navas,41.56132478,2.10269255
22443,59,,1640,c. d' Antoni Forrellad,41.56059719,2.10331526
22455,77,,1640,c. d' Antoni Forrellad,41.56095932,2.10248619
22464,22,,1073,c. de Las Navas,41.56166915,2.10176086
22465,24,,1073,c. de Las Navas,41.56167371,2.10180673
22478,34,,644,c. de Santa Eulàlia,41.56266035,2.10171886
28932,130,,580,c. dels Sentmenat,41.54277694,2.12102768
28946,1,,1576,ptge. de Bellaterra,41.54207276,2.11954677
28958,17,,1576,ptge. de Bellaterra,41.54218464,2.1199509
28963,94,,580,c. dels Sentmenat,41.5425044,2.12003266
28972,10,,1215,c. de Galceran de Pinós,41.54277277,2.11819539
28979,24,,1215,c. de Galceran de Pinós,41.54287245,2.1185642
28986,462,,1388,c. de Covadonga,41.54255849,2.11908572
29007,450,,1388,c. de Covadonga,41.54277919,2.11897874
29035,6,,1223,pl. de Frederica Montseny,41.54225063,2.12201604
29040,100,,1540,c. de Bonavista,41.54639646,2.11833517
29052,29,,1540,c. de Bonavista,41.54822791,2.11762034
29066,7,,1327,c. dels Emprius,41.54765974,2.11848396
29068,39,,1419,c. del Comte de Reus,41.54740347,2.11832544
29071,31,,1419,c. del Comte de Reus,41.54740134,2.11803189
29073,67,,1540,c. de Bonavista,41.54754323,2.11794739
29075,63,,1540,c. de Bonavista,41.54762072,2.11791032
29079,55,,1540,c. de Bonavista,41.54776967,2.11783891
29081,51,,1540,c. de Bonavista,41.54783093,2.11780952
29089,35,,1540,c. de Bonavista,41.5481288,2.11766738
29091,31,,1540,c. de Bonavista,41.5481959,2.11763549
29098,84,,1540,c. de Bonavista,41.54675501,2.11816371
29102,92,,1540,c. de Bonavista,41.54653638,2.11826825
29123,95,,526,camí de Torre-romeu,41.54969278,2.1207711
29188,14,,656,pda. de la Salut,41.55802722,2.11831447
29189,17,,656,pda. de la Salut,41.55785376,2.11840555
29190,15,,656,pda. de la Salut,41.55798774,2.1183352
29198,118,,830,c. de París,41.52711167,2.12387839
29202,126,,830,c. de París,41.52696333,2.12399349
29211,183,,1483,camí de Can Quadres,41.5380407,2.12457051
29240,8,,1148,c. d' Ivars d'Urgell,41.54740717,2.12733276
29250,11,,955,c. de Meranges,41.54730765,2.12757761
16663,43,,1233,av. de Francesc Macià,41.55650869,2.09699719
16672,5,,1286,via Favència,41.55586511,2.09559047
16678,14,,1604,via Aurèlia,41.55611818,2.09505062
16680,4,,829,c. de Parma,41.55654693,2.09604814
16685,4,,1090,via Júlia,41.55569073,2.09597995
16691,4,,1604,via Aurèlia,41.55530316,2.09516242
16693,9,,1090,via Júlia,41.55551146,2.09548086
16728,23,,534,ptge. de Togores,41.55986591,2.09877478
16738,109,,788,c. de Piferrer,41.56112126,2.09902639
16744,97,,788,c. de Piferrer,41.56073324,2.09909789
16746,93,,788,c. de Piferrer,41.56058013,2.09912614
16748,89,,788,c. de Piferrer,41.56046337,2.09914762
16749,87,,788,c. de Piferrer,41.56039749,2.0991598
16754,34,,534,ptge. de Togores,41.56025345,2.09883538
16764,54,,534,ptge. de Togores,41.56089221,2.09871934
16776,121,,1283,c. de Felip Pedrell,41.56112071,2.09802812
16791,12,,709,ptge. de Ribatallada,41.56077813,2.09771217
16792,14,,709,ptge. de Ribatallada,41.56078448,2.09777225
16794,18,,709,ptge. de Ribatallada,41.56079498,2.09787135
16809,27,,1364,c. del Doctor Codina,41.56005669,2.09800536
16828,15,,1308,pl. d' Espanya,41.56225689,2.09573224
16844,6,,749,ptge. del Progrés,41.56174022,2.0947917
16848,3,,746,pl. de la Providència,41.56130469,2.09505228
16854,8,,1196,c. de la Germanor,41.56111147,2.0949268
16899,10,,1549,c. Blau,41.56130241,2.0941544
16905,7,,1552,c. Blanc,41.5613585,2.09389655
16927,16,,749,ptge. del Progrés,41.5618886,2.09344778
16930,10,,749,ptge. del Progrés,41.56180224,2.09415194
16932,15,,749,ptge. del Progrés,41.56170632,2.09363135
16934,19,,1308,pl. d' Espanya,41.5614933,2.09566839
16935,21,,1308,pl. d' Espanya,41.56125848,2.0958796
16941,53,,1410,av. de la Concòrdia,41.56065971,2.09364011
16948,28,,1038,c. de Lluís Vives,41.56007846,2.09355441
16964,20,,1038,c. de Lluís Vives,41.55984719,2.09393596
16992,20,,1300,c. de l' Estalvi,41.56012741,2.09569602
22483,12,,463,ptge. de la Vinya,41.5626937,2.10219893
22493,19,,1020,c. del Maestrat,41.56224944,2.10245584
22494,17,,1020,c. del Maestrat,41.56220288,2.10246086
22495,15,,1020,c. del Maestrat,41.56215584,2.10246599
22496,13,,1020,c. del Maestrat,41.56211069,2.10247087
22501,33,,1073,c. de Las Navas,41.56174813,2.10233063
22527,18,,683,c. de Roma,41.5635595,2.10195631
30259,54,,1115,c. de Joaquim Sorolla,41.54993741,2.08718688
22545,7,,463,ptge. de la Vinya,41.56279332,2.10197232
22550,40,,644,c. de Santa Eulàlia,41.56295851,2.10165833
22551,42,,644,c. de Santa Eulàlia,41.56301444,2.10164752
22561,44,,683,c. de Roma,41.56348507,2.10282196
22568,62,,683,c. de Roma,41.56337321,2.10330428
22577,39,,1260,c. Florit,41.56305738,2.1035778
22581,31,,1260,c. Florit,41.56288192,2.10346033
22585,37,,463,ptge. de la Vinya,41.56276278,2.10329749
22592,21,,463,ptge. de la Vinya,41.56276557,2.10277959
22593,19,,463,ptge. de la Vinya,41.56276587,2.10271895
22595,40,,1020,c. del Maestrat,41.56284772,2.10254913
22598,44,,1020,c. del Maestrat,41.56300073,2.10253221
22631,81,,683,c. de Roma,41.56326463,2.10428483
22648,22,,502,c. de la Vall d'Àneu,41.56303816,2.09987967
22652,4,,502,c. de la Vall d'Àneu,41.56269588,2.09957968
22656,103,,1020,c. del Maestrat,41.56446687,2.10137468
22670,9,,1626,c. d' Archidona,41.56606053,2.10458613
22675,8,,970,c. del Mas Canals,41.56591652,2.10367317
22680,12,,970,c. del Mas Canals,41.56627859,2.10384217
22684,21,,1626,c. d' Archidona,41.56698977,2.10457885
22690,1,,1647,c. d' Anníbal,41.56659367,2.1039956
22734,10,,1289,c. de Fàtima,41.52547951,2.10755115
22749,24,,478,c. dels Viatjants,41.52808361,2.11162445
29270,6,,1174,c. del Guadalquivir,41.54789646,2.12463541
29287,151,,1503,c. de Ca n'Alzina,41.53410444,2.13335777
29297,96,,1502,av. de Can Bordoll,41.53934324,2.13136743
29657,46,,1648,c. d' Anne Frank,41.55890525,2.07583988
29659,1,,1558,c. de Bertrand Russell,41.55665779,2.0772727
29708,10,,1030,c. de Louis Braille,41.56198626,2.0752757
22529,28,,683,c. de Roma,41.5635798,2.10217903
30121,25,,1423,ptge. de les Columbretes,41.54547876,2.08589539
30127,30,,1423,ptge. de les Columbretes,41.54566169,2.08585456
30189,27,,1276,c. de Fernando Poo,41.54687818,2.08687162
30197,10,,1245,c. de Formentera,41.54742602,2.08685964
30213,36,,1209,c. de García Lorca,41.55032216,2.08375565
30226,11,,1165,c. de Gustavo Adolfo Bécquer,41.55022589,2.08753983
29962,59,,1011,c. de Mallorca,41.54520654,2.0871498
30324,349,,542,ctra. de Terrassa,41.54772617,2.08705188
30326,383,,542,ctra. de Terrassa,41.54827641,2.08500878
30380,11,,457,c. de Wagner,41.54954217,2.08230613
30394,25,,451,c. de Zorrilla,41.54971415,2.08443919
30425,15,,1150,c. d' Irlanda,41.54674102,2.08443985
30462,2,,1076,c. de La Palma,41.54806499,2.08536254
30552,41,,621,c. de Sant Isidor,41.5541488,2.08578094
30506,33,,853,c. d' Ovidi,41.55477998,2.08704872
30567,34,,621,c. de Sant Isidor,41.5540321,2.08490796
30579,19,,587,c. de Schubert,41.550928,2.08225382
17006,15,,842,av. de Josep Tarradellas,41.5598855,2.09661717
17027,15,,864,c. d' Ordesa,41.56488692,2.095511
30675,24,,1029,c. de Lucà,41.5531565,2.08704158
17036,21,,864,c. d' Ordesa,41.56557906,2.09621632
31551,58,,1693,c. d' Agustí Bartra,41.5749596,2.08186238
17039,63,,1429,rda. de Collsalarca,41.56594899,2.09688366
17046,46,,1251,c. de la Font Canaleta,41.56520988,2.09653942
17050,13,,1614,c. de l' Artiga de Lin,41.56453367,2.096359
17061,12,,1614,c. de l' Artiga de Lin,41.56434879,2.09632307
17064,20,,1614,c. de l' Artiga de Lin,41.56446372,2.09648804
17102,5,,1167,c. de les Guilleries,41.56574201,2.09422544
17107,11,,1617,c. d' Arousa,41.56543955,2.09408116
17110,12,,1202,c. de la Garrotxa,41.56544244,2.09390916
17117,26,,1202,c. de la Garrotxa,41.56563887,2.09357007
17122,20,,1679,c. de l' Alcarria,41.56536907,2.09482657
17126,13,,507,c. de València,41.56515298,2.09506975
17133,41,,1202,c. de la Garrotxa,41.565459,2.09362271
17136,35,,1202,c. de la Garrotxa,41.56537921,2.09376063
17142,6,,694,c. del Ripollès,41.56507043,2.09345634
17161,25,,1170,ptge. de Guanta,41.56603141,2.0981722
17041,53,,1429,rda. de Collsalarca,41.56571644,2.09732126
17173,2,,1212,ptge. de Gallifa,41.56548787,2.09886532
17182,34,,1170,ptge. de Guanta,41.56616073,2.09816635
17185,28,,1170,ptge. de Guanta,41.56608313,2.0982973
17192,14,,1170,ptge. de Guanta,41.56590322,2.09860082
17196,6,,1170,ptge. de Guanta,41.56578684,2.0987973
17201,2,,1429,rda. de Collsalarca,41.56592107,2.09757113
17203,39,,1014,c. de les Magnòlies,41.56855055,2.09670599
17209,35,,1014,c. de les Magnòlies,41.56846999,2.09690823
17222,16,,1197,c. dels Geranis,41.56789509,2.09691524
17225,21,,1434,c. dels Clavells,41.56789742,2.09655273
17233,3,,1434,c. dels Clavells,41.56834989,2.0968155
17239,50,,1014,c. de les Magnòlies,41.56854924,2.0969515
17242,46,,1014,c. de les Magnòlies,41.56849525,2.09708903
17249,8,,1014,c. de les Magnòlies,41.56800351,2.09831641
17259,7,,1059,c. dels Lliris,41.5678251,2.09842773
17260,5,,1059,c. dels Lliris,41.56777862,2.09835854
17278,7,,518,c. de les Tulipes,41.56763755,2.09860772
17294,18,,1159,c. de les Hortènsies,41.56730586,2.09856013
17163,21,,1170,ptge. de Guanta,41.56597803,2.09826998
30752,4,,1026,c. de Lurdes,41.55157421,2.08251474
30778,53,,1674,via Alexandra,41.55576167,2.08734729
30781,59,,1674,via Alexandra,41.55602263,2.08718755
30815,5,,1398,c. de Corneli Nepos,41.55533368,2.08644345
30831,6,,1374,c. de Demòstenes,41.55538394,2.08737421
30888,3,,774,c. de Plini el Vell,41.55806001,2.08554056
30902,39,,773,c. de Plutarc,41.55598013,2.08473107
30965,30,,745,c. de Prudenci,41.55526582,2.08522295
30972,9,,773,c. de Plutarc,41.55680595,2.08586168
31055,167,,965,av. de Matadepera,41.56833961,2.08669407
31074,4,,920,c. del Montcau,41.56612606,2.08733472
31091,12,,897,c. de Mulleres,41.56849316,2.08544372
31179,18,,1651,c. d' Aneto,41.56943142,2.08683017
31226,73,,1012,c. de la Maladeta,41.56966329,2.0859064
31227,72,,1012,c. de la Maladeta,41.56932056,2.08660564
31239,191,,965,av. de Matadepera,41.56907596,2.08562298
31256,196,,965,av. de Matadepera,41.56943291,2.08567741
31439,28,,1620,c. d' Armand Obiols,41.57150556,2.08572349
31627,66,,1097,c. de Josep Pla,41.57549448,2.08173981
31630,72,,1097,c. de Josep Pla,41.57556038,2.08195557
31635,82,,1097,c. de Josep Pla,41.57560527,2.08242953
31649,114,,1097,c. de Josep Pla,41.57506326,2.0835726
31693,52,,744,c. de Prudenci Bertrana,41.57526022,2.0818458
31698,62,,744,c. de Prudenci Bertrana,41.57536225,2.082425
31703,76,,744,c. de Prudenci Bertrana,41.5751508,2.0830792
31997,31,,765,c. del Portal de la Floresta,41.57617133,2.08648335
32067,53,,510,c. de l' Uruguai,41.54050941,2.09262696
32073,5,,1616,av. d' Arraona,41.54141861,2.0933519
32074,7,,1616,av. d' Arraona,41.54138688,2.09324167
32189,10,,1382,c. de Cuba,41.54526084,2.09304501
22752,30,,478,c. dels Viatjants,41.52803362,2.11144098
22777,65,,480,c. de Vergós,41.53053574,2.10906337
22780,49,,480,c. de Vergós,41.53076944,2.10992063
22788,250,,1191,c. de Girona,41.53044329,2.1106887
22801,148,,1367,c. del Doctor Balari,41.5317257,2.10753789
22809,73,,1118,c. de Joanot Martorell,41.53196594,2.10647719
22812,118,,1367,c. del Doctor Balari,41.53284038,2.10700797
22822,173,,1191,c. de Girona,41.53166271,2.11033696
22827,13,,471,c. de Viladamor,41.53188674,2.11074591
22846,60,,480,c. de Vergós,41.53081954,2.10948563
22878,91,,720,c. de Ramon Llull,41.53268673,2.10746365
22894,80,,836,c. del Pare Fita,41.53206195,2.10779484
22897,133,,1367,c. del Doctor Balari,41.53221179,2.10749538
22920,54,,1069,c. de Lepant,41.53736552,2.11158382
22924,62,,1069,c. de Lepant,41.53731227,2.11139268
22939,83,,1069,c. de Lepant,41.53705967,2.11091448
22943,75,,1069,c. de Lepant,41.53711237,2.11110638
